ru,fog,packet_id,created_at_us,fronthaul_latency_us,end_to_end_latency_us
RU:2,Fog:2,355,5111.999999999993,132.19999999999982,204.39999999999964
RU:3,Fog:3,355,5111.999999999993,132.19999999999982,204.39999999999964
RU:0,Fog:0,356,5126.399999999992,132.19999999999982,204.39999999999964
RU:1,Fog:1,356,5126.399999999992,132.19999999999982,204.39999999999964
RU:2,Fog:2,356,5126.399999999992,132.19999999999982,204.39999999999964
RU:3,Fog:3,356,5126.399999999992,132.19999999999982,204.39999999999964
RU:0,Fog:0,357,5140.799999999992,132.19999999999982,204.39999999999964
RU:1,Fog:1,357,5140.799999999992,132.19999999999982,204.39999999999964
RU:2,Fog:2,357,5140.799999999992,132.19999999999982,204.39999999999964
RU:3,Fog:3,357,5140.799999999992,132.19999999999982,204.39999999999964
RU:0,Fog:0,358,5155.199999999992,132.19999999999982,204.39999999999964
RU:1,Fog:1,358,5155.199999999992,132.19999999999982,204.39999999999964
RU:2,Fog:2,358,5155.199999999992,132.19999999999982,204.39999999999964
RU:3,Fog:3,358,5155.199999999992,132.19999999999982,204.39999999999964
RU:0,Fog:0,359,5169.599999999991,132.19999999999982,204.39999999999964
RU:1,Fog:1,359,5169.599999999991,132.19999999999982,204.39999999999964
RU:2,Fog:2,359,5169.599999999991,132.19999999999982,204.39999999999964
RU:3,Fog:3,359,5169.599999999991,132.19999999999982,204.39999999999964
RU:0,Fog:0,360,5183.999999999991,132.19999999999982,204.39999999999964
RU:1,Fog:1,360,5183.999999999991,132.19999999999982,204.39999999999964
RU:2,Fog:2,360,5183.999999999991,132.19999999999982,204.39999999999964
RU:3,Fog:3,360,5183.999999999991,132.19999999999982,204.39999999999964
RU:0,Fog:0,361,5198.3999999999905,132.19999999999982,204.39999999999964
RU:1,Fog:1,361,5198.3999999999905,132.19999999999982,204.39999999999964
RU:2,Fog:2,361,5198.3999999999905,132.19999999999982,204.39999999999964
RU:3,Fog:3,361,5198.3999999999905,132.19999999999982,204.39999999999964
RU:0,Fog:0,362,5212.79999999999,132.19999999999982,204.39999999999964
RU:1,Fog:1,362,5212.79999999999,132.19999999999982,204.39999999999964
RU:2,Fog:2,362,5212.79999999999,132.19999999999982,204.39999999999964
RU:3,Fog:3,362,5212.79999999999,132.19999999999982,204.39999999999964
RU:0,Fog:0,363,5227.19999999999,132.19999999999982,204.39999999999964
RU:1,Fog:1,363,5227.19999999999,132.19999999999982,204.39999999999964
RU:2,Fog:2,363,5227.19999999999,132.19999999999982,204.39999999999964
RU:3,Fog:3,363,5227.19999999999,132.19999999999982,204.39999999999964
RU:0,Fog:0,364,5241.599999999989,132.19999999999982,204.39999999999964
RU:1,Fog:1,364,5241.599999999989,132.19999999999982,204.39999999999964
RU:2,Fog:2,364,5241.599999999989,132.19999999999982,204.39999999999964
RU:3,Fog:3,364,5241.599999999989,132.19999999999982,204.39999999999964
RU:0,Fog:0,365,5255.999999999989,132.19999999999982,204.39999999999964
RU:1,Fog:1,365,5255.999999999989,132.19999999999982,204.39999999999964
RU:2,Fog:2,365,5255.999999999989,132.19999999999982,204.39999999999964
RU:3,Fog:3,365,5255.999999999989,132.19999999999982,204.39999999999964
RU:0,Fog:0,366,5270.399999999989,132.19999999999982,204.39999999999964
RU:1,Fog:1,366,5270.399999999989,132.19999999999982,204.39999999999964
RU:2,Fog:2,366,5270.399999999989,132.19999999999982,204.39999999999964
RU:3,Fog:3,366,5270.399999999989,132.19999999999982,204.39999999999964
RU:0,Fog:0,367,5284.799999999988,132.19999999999982,204.39999999999964
RU:1,Fog:1,367,5284.799999999988,132.19999999999982,204.39999999999964
RU:2,Fog:2,367,5284.799999999988,132.19999999999982,204.39999999999964
RU:3,Fog:3,367,5284.799999999988,132.19999999999982,204.39999999999964
RU:0,Fog:0,368,5299.199999999988,132.19999999999982,204.39999999999964
RU:1,Fog:1,368,5299.199999999988,132.19999999999982,204.39999999999964
RU:2,Fog:2,368,5299.199999999988,132.19999999999982,204.39999999999964
RU:3,Fog:3,368,5299.199999999988,132.19999999999982,204.39999999999964
RU:0,Fog:0,369,5313.599999999988,132.19999999999982,204.39999999999964
RU:1,Fog:1,369,5313.599999999988,132.19999999999982,204.39999999999964
RU:2,Fog:2,369,5313.599999999988,132.19999999999982,204.39999999999964
RU:3,Fog:3,369,5313.599999999988,132.19999999999982,204.39999999999964
RU:0,Fog:0,370,5327.999999999987,132.19999999999982,204.39999999999964
RU:1,Fog:1,370,5327.999999999987,132.19999999999982,204.39999999999964
RU:2,Fog:2,370,5327.999999999987,132.19999999999982,204.39999999999964
RU:3,Fog:3,370,5327.999999999987,132.19999999999982,204.39999999999964
RU:0,Fog:0,371,5342.399999999987,132.19999999999982,204.39999999999964
RU:1,Fog:1,371,5342.399999999987,132.19999999999982,204.39999999999964
RU:2,Fog:2,371,5342.399999999987,132.19999999999982,204.39999999999964
RU:3,Fog:3,371,5342.399999999987,132.19999999999982,204.39999999999964
RU:0,Fog:0,372,5356.7999999999865,132.19999999999982,204.39999999999964
RU:1,Fog:1,372,5356.7999999999865,132.19999999999982,204.39999999999964
RU:2,Fog:2,372,5356.7999999999865,132.19999999999982,204.39999999999964
RU:3,Fog:3,372,5356.7999999999865,132.19999999999982,204.39999999999964
RU:0,Fog:0,373,5371.199999999986,132.19999999999982,204.39999999999964
RU:1,Fog:1,373,5371.199999999986,132.19999999999982,204.39999999999964
RU:2,Fog:2,373,5371.199999999986,132.19999999999982,204.39999999999964
RU:3,Fog:3,373,5371.199999999986,132.19999999999982,204.39999999999964
RU:0,Fog:0,374,5385.599999999986,132.19999999999982,204.39999999999964
RU:1,Fog:1,374,5385.599999999986,132.19999999999982,204.39999999999964
RU:2,Fog:2,374,5385.599999999986,132.19999999999982,204.39999999999964
RU:3,Fog:3,374,5385.599999999986,132.19999999999982,204.39999999999964
RU:0,Fog:0,375,5399.999999999985,132.19999999999982,204.39999999999964
RU:1,Fog:1,375,5399.999999999985,132.19999999999982,204.39999999999964
RU:2,Fog:2,375,5399.999999999985,132.19999999999982,204.39999999999964
RU:3,Fog:3,375,5399.999999999985,132.19999999999982,204.39999999999964
RU:0,Fog:0,376,5414.399999999985,132.19999999999982,204.39999999999964
RU:1,Fog:1,376,5414.399999999985,132.19999999999982,204.39999999999964
RU:2,Fog:2,376,5414.399999999985,132.19999999999982,204.39999999999964
RU:3,Fog:3,376,5414.399999999985,132.19999999999982,204.39999999999964
RU:0,Fog:0,377,5428.799999999985,132.19999999999982,204.39999999999964
RU:1,Fog:1,377,5428.799999999985,132.19999999999982,204.39999999999964
RU:2,Fog:2,377,5428.799999999985,132.19999999999982,204.39999999999964
RU:3,Fog:3,377,5428.799999999985,132.19999999999982,204.39999999999964
RU:0,Fog:0,378,5443.199999999984,132.19999999999982,204.39999999999964
RU:1,Fog:1,378,5443.199999999984,132.19999999999982,204.39999999999964
RU:2,Fog:2,378,5443.199999999984,132.19999999999982,204.39999999999964
RU:3,Fog:3,378,5443.199999999984,132.19999999999982,204.39999999999964
RU:0,Fog:0,379,5457.599999999984,132.19999999999982,204.39999999999964
RU:1,Fog:1,379,5457.599999999984,132.19999999999982,204.39999999999964
RU:2,Fog:2,379,5457.599999999984,132.19999999999982,204.39999999999964
RU:3,Fog:3,379,5457.599999999984,132.19999999999982,204.39999999999964
RU:0,Fog:0,380,5471.999999999984,132.19999999999982,204.39999999999964
RU:1,Fog:1,380,5471.999999999984,132.19999999999982,204.39999999999964
RU:2,Fog:2,380,5471.999999999984,132.19999999999982,204.39999999999964
RU:3,Fog:3,380,5471.999999999984,132.19999999999982,204.39999999999964
RU:0,Fog:0,381,5486.399999999983,132.19999999999982,204.39999999999964
RU:1,Fog:1,381,5486.399999999983,132.19999999999982,204.39999999999964
RU:2,Fog:2,381,5486.399999999983,132.19999999999982,204.39999999999964
RU:3,Fog:3,381,5486.399999999983,132.19999999999982,204.39999999999964
RU:0,Fog:0,382,5500.799999999983,132.19999999999982,204.39999999999964
RU:1,Fog:1,382,5500.799999999983,132.19999999999982,204.39999999999964
RU:2,Fog:2,382,5500.799999999983,132.19999999999982,204.39999999999964
RU:3,Fog:3,382,5500.799999999983,132.19999999999982,204.39999999999964
RU:0,Fog:0,383,5515.1999999999825,132.19999999999982,204.39999999999964
RU:1,Fog:1,383,5515.1999999999825,132.19999999999982,204.39999999999964
RU:2,Fog:2,383,5515.1999999999825,132.19999999999982,204.39999999999964
RU:3,Fog:3,383,5515.1999999999825,132.19999999999982,204.39999999999964
RU:0,Fog:0,384,5529.599999999982,132.19999999999982,204.39999999999964
RU:1,Fog:1,384,5529.599999999982,132.19999999999982,204.39999999999964
RU:2,Fog:2,384,5529.599999999982,132.19999999999982,204.39999999999964
RU:3,Fog:3,384,5529.599999999982,132.19999999999982,204.39999999999964
RU:0,Fog:0,385,5543.999999999982,132.19999999999982,204.39999999999964
RU:1,Fog:1,385,5543.999999999982,132.19999999999982,204.39999999999964
RU:2,Fog:2,385,5543.999999999982,132.19999999999982,204.39999999999964
RU:3,Fog:3,385,5543.999999999982,132.19999999999982,204.39999999999964
RU:0,Fog:0,386,5558.399999999981,132.19999999999982,204.39999999999964
RU:1,Fog:1,386,5558.399999999981,132.19999999999982,204.39999999999964
RU:2,Fog:2,386,5558.399999999981,132.19999999999982,204.39999999999964
RU:3,Fog:3,386,5558.399999999981,132.19999999999982,204.39999999999964
RU:0,Fog:0,387,5572.799999999981,132.19999999999982,204.39999999999964
RU:1,Fog:1,387,5572.799999999981,132.19999999999982,204.39999999999964
RU:2,Fog:2,387,5572.799999999981,132.19999999999982,204.39999999999964
RU:3,Fog:3,387,5572.799999999981,132.19999999999982,204.39999999999964
RU:0,Fog:0,388,5587.199999999981,132.19999999999982,204.39999999999964
RU:1,Fog:1,388,5587.199999999981,132.19999999999982,204.39999999999964
RU:2,Fog:2,388,5587.199999999981,132.19999999999982,204.39999999999964
RU:3,Fog:3,388,5587.199999999981,132.19999999999982,204.39999999999964
RU:0,Fog:0,389,5601.59999999998,132.19999999999982,204.39999999999964
RU:1,Fog:1,389,5601.59999999998,132.19999999999982,204.39999999999964
RU:2,Fog:2,389,5601.59999999998,132.19999999999982,204.39999999999964
RU:3,Fog:3,389,5601.59999999998,132.19999999999982,204.39999999999964
RU:0,Fog:0,390,5615.99999999998,132.19999999999982,204.39999999999964
RU:1,Fog:1,390,5615.99999999998,132.19999999999982,204.39999999999964
RU:2,Fog:2,390,5615.99999999998,132.19999999999982,204.39999999999964
RU:3,Fog:3,390,5615.99999999998,132.19999999999982,204.39999999999964
RU:0,Fog:0,391,5630.39999999998,132.19999999999982,204.39999999999964
RU:1,Fog:1,391,5630.39999999998,132.19999999999982,204.39999999999964
RU:2,Fog:2,391,5630.39999999998,132.19999999999982,204.39999999999964
RU:3,Fog:3,391,5630.39999999998,132.19999999999982,204.39999999999964
RU:0,Fog:0,392,5644.799999999979,132.19999999999982,204.39999999999964
RU:1,Fog:1,392,5644.799999999979,132.19999999999982,204.39999999999964
RU:2,Fog:2,392,5644.799999999979,132.19999999999982,204.39999999999964
RU:3,Fog:3,392,5644.799999999979,132.19999999999982,204.39999999999964
RU:0,Fog:0,393,5659.199999999979,132.19999999999982,204.39999999999964
RU:1,Fog:1,393,5659.199999999979,132.19999999999982,204.39999999999964
RU:2,Fog:2,393,5659.199999999979,132.19999999999982,204.39999999999964
RU:3,Fog:3,393,5659.199999999979,132.19999999999982,204.39999999999964
RU:0,Fog:0,394,5673.5999999999785,132.19999999999982,204.39999999999964
RU:1,Fog:1,394,5673.5999999999785,132.19999999999982,204.39999999999964
RU:2,Fog:2,394,5673.5999999999785,132.19999999999982,204.39999999999964
RU:3,Fog:3,394,5673.5999999999785,132.19999999999982,204.39999999999964
RU:0,Fog:0,395,5687.999999999978,132.19999999999982,204.39999999999964
RU:1,Fog:1,395,5687.999999999978,132.19999999999982,204.39999999999964
RU:2,Fog:2,395,5687.999999999978,132.19999999999982,204.39999999999964
RU:3,Fog:3,395,5687.999999999978,132.19999999999982,204.39999999999964
RU:0,Fog:0,396,5702.399999999978,132.19999999999982,204.39999999999964
RU:1,Fog:1,396,5702.399999999978,132.19999999999982,204.39999999999964
RU:2,Fog:2,396,5702.399999999978,132.19999999999982,204.39999999999964
RU:3,Fog:3,396,5702.399999999978,132.19999999999982,204.39999999999964
RU:0,Fog:0,397,5716.799999999977,132.19999999999982,204.39999999999964
RU:1,Fog:1,397,5716.799999999977,132.19999999999982,204.39999999999964
RU:2,Fog:2,397,5716.799999999977,132.19999999999982,204.39999999999964
RU:3,Fog:3,397,5716.799999999977,132.19999999999982,204.39999999999964
RU:0,Fog:0,398,5731.199999999977,132.19999999999982,204.39999999999964
RU:1,Fog:1,398,5731.199999999977,132.19999999999982,204.39999999999964
RU:2,Fog:2,398,5731.199999999977,132.19999999999982,204.39999999999964
RU:3,Fog:3,398,5731.199999999977,132.19999999999982,204.39999999999964
RU:0,Fog:0,399,5745.599999999977,132.19999999999982,204.39999999999964
RU:1,Fog:1,399,5745.599999999977,132.19999999999982,204.39999999999964
RU:2,Fog:2,399,5745.599999999977,132.19999999999982,204.39999999999964
RU:3,Fog:3,399,5745.599999999977,132.19999999999982,204.39999999999964
RU:0,Fog:0,400,5759.999999999976,132.19999999999982,204.39999999999964
RU:1,Fog:1,400,5759.999999999976,132.19999999999982,204.39999999999964
RU:2,Fog:2,400,5759.999999999976,132.19999999999982,204.39999999999964
RU:3,Fog:3,400,5759.999999999976,132.19999999999982,204.39999999999964
RU:0,Fog:0,401,5774.399999999976,132.19999999999982,204.39999999999964
RU:1,Fog:1,401,5774.399999999976,132.19999999999982,204.39999999999964
RU:2,Fog:2,401,5774.399999999976,132.19999999999982,204.39999999999964
RU:3,Fog:3,401,5774.399999999976,132.19999999999982,204.39999999999964
RU:0,Fog:0,402,5788.799999999976,132.19999999999982,204.39999999999964
RU:1,Fog:1,402,5788.799999999976,132.19999999999982,204.39999999999964
RU:2,Fog:2,402,5788.799999999976,132.19999999999982,204.39999999999964
RU:3,Fog:3,402,5788.799999999976,132.19999999999982,204.39999999999964
RU:0,Fog:0,403,5803.199999999975,132.19999999999982,204.39999999999964
RU:1,Fog:1,403,5803.199999999975,132.19999999999982,204.39999999999964
RU:2,Fog:2,403,5803.199999999975,132.19999999999982,204.39999999999964
RU:3,Fog:3,403,5803.199999999975,132.19999999999982,204.39999999999964
RU:0,Fog:0,404,5817.599999999975,132.19999999999982,204.39999999999964
RU:1,Fog:1,404,5817.599999999975,132.19999999999982,204.39999999999964
RU:2,Fog:2,404,5817.599999999975,132.19999999999982,204.39999999999964
RU:3,Fog:3,404,5817.599999999975,132.19999999999982,204.39999999999964
RU:0,Fog:0,405,5831.9999999999745,132.19999999999982,204.39999999999964
RU:1,Fog:1,405,5831.9999999999745,132.19999999999982,204.39999999999964
RU:2,Fog:2,405,5831.9999999999745,132.19999999999982,204.39999999999964
RU:3,Fog:3,405,5831.9999999999745,132.19999999999982,204.39999999999964
RU:0,Fog:0,406,5846.399999999974,132.19999999999982,204.39999999999964
RU:1,Fog:1,406,5846.399999999974,132.19999999999982,204.39999999999964
RU:2,Fog:2,406,5846.399999999974,132.19999999999982,204.39999999999964
RU:3,Fog:3,406,5846.399999999974,132.19999999999982,204.39999999999964
RU:0,Fog:0,407,5860.799999999974,132.19999999999982,204.39999999999964
RU:1,Fog:1,407,5860.799999999974,132.19999999999982,204.39999999999964
RU:2,Fog:2,407,5860.799999999974,132.19999999999982,204.39999999999964
RU:3,Fog:3,407,5860.799999999974,132.19999999999982,204.39999999999964
RU:0,Fog:0,408,5875.199999999973,132.19999999999982,204.39999999999964
RU:1,Fog:1,408,5875.199999999973,132.19999999999982,204.39999999999964
RU:2,Fog:2,408,5875.199999999973,132.19999999999982,204.39999999999964
RU:3,Fog:3,408,5875.199999999973,132.19999999999982,204.39999999999964
RU:0,Fog:0,409,5889.599999999973,132.19999999999982,204.39999999999964
RU:1,Fog:1,409,5889.599999999973,132.19999999999982,204.39999999999964
RU:2,Fog:2,409,5889.599999999973,132.19999999999982,204.39999999999964
RU:3,Fog:3,409,5889.599999999973,132.19999999999982,204.39999999999964
RU:0,Fog:0,410,5903.999999999973,132.19999999999982,204.39999999999964
RU:1,Fog:1,410,5903.999999999973,132.19999999999982,204.39999999999964
RU:2,Fog:2,410,5903.999999999973,132.19999999999982,204.39999999999964
RU:3,Fog:3,410,5903.999999999973,132.19999999999982,204.39999999999964
RU:0,Fog:0,411,5918.399999999972,132.19999999999982,204.39999999999964
RU:1,Fog:1,411,5918.399999999972,132.19999999999982,204.39999999999964
RU:2,Fog:2,411,5918.399999999972,132.19999999999982,204.39999999999964
RU:3,Fog:3,411,5918.399999999972,132.19999999999982,204.39999999999964
RU:0,Fog:0,412,5932.799999999972,132.19999999999982,204.39999999999964
RU:1,Fog:1,412,5932.799999999972,132.19999999999982,204.39999999999964
RU:2,Fog:2,412,5932.799999999972,132.19999999999982,204.39999999999964
RU:3,Fog:3,412,5932.799999999972,132.19999999999982,204.39999999999964
RU:0,Fog:0,413,5947.199999999972,132.19999999999982,204.39999999999964
RU:1,Fog:1,413,5947.199999999972,132.19999999999982,204.39999999999964
RU:2,Fog:2,413,5947.199999999972,132.19999999999982,204.39999999999964
RU:3,Fog:3,413,5947.199999999972,132.19999999999982,204.39999999999964
RU:0,Fog:0,414,5961.599999999971,132.19999999999982,204.39999999999964
RU:1,Fog:1,414,5961.599999999971,132.19999999999982,204.39999999999964
RU:2,Fog:2,414,5961.599999999971,132.19999999999982,204.39999999999964
RU:3,Fog:3,414,5961.599999999971,132.19999999999982,204.39999999999964
RU:0,Fog:0,415,5975.999999999971,132.19999999999982,204.39999999999964
RU:1,Fog:1,415,5975.999999999971,132.19999999999982,204.39999999999964
RU:2,Fog:2,415,5975.999999999971,132.19999999999982,204.39999999999964
RU:3,Fog:3,415,5975.999999999971,132.19999999999982,204.39999999999964
RU:0,Fog:0,416,5990.3999999999705,132.19999999999982,204.39999999999964
RU:1,Fog:1,416,5990.3999999999705,132.19999999999982,204.39999999999964
RU:2,Fog:2,416,5990.3999999999705,132.19999999999982,204.39999999999964
RU:3,Fog:3,416,5990.3999999999705,132.19999999999982,204.39999999999964
RU:0,Fog:0,417,6004.79999999997,132.19999999999982,204.39999999999964
RU:1,Fog:1,417,6004.79999999997,132.19999999999982,204.39999999999964
RU:2,Fog:2,417,6004.79999999997,132.19999999999982,204.39999999999964
RU:3,Fog:3,417,6004.79999999997,132.19999999999982,204.39999999999964
RU:0,Fog:0,418,6019.19999999997,132.19999999999982,204.39999999999964
RU:1,Fog:1,418,6019.19999999997,132.19999999999982,204.39999999999964
RU:2,Fog:2,418,6019.19999999997,132.19999999999982,204.39999999999964
RU:3,Fog:3,418,6019.19999999997,132.19999999999982,204.39999999999964
RU:0,Fog:0,419,6033.599999999969,132.19999999999982,204.39999999999964
RU:1,Fog:1,419,6033.599999999969,132.19999999999982,204.39999999999964
RU:2,Fog:2,419,6033.599999999969,132.19999999999982,204.39999999999964
RU:3,Fog:3,419,6033.599999999969,132.19999999999982,204.39999999999964
RU:0,Fog:0,420,6047.999999999969,132.19999999999982,204.39999999999964
RU:1,Fog:1,420,6047.999999999969,132.19999999999982,204.39999999999964
RU:2,Fog:2,420,6047.999999999969,132.19999999999982,204.39999999999964
RU:3,Fog:3,420,6047.999999999969,132.19999999999982,204.39999999999964
RU:0,Fog:0,421,6062.399999999969,132.19999999999982,204.39999999999964
RU:1,Fog:1,421,6062.399999999969,132.19999999999982,204.39999999999964
RU:2,Fog:2,421,6062.399999999969,132.19999999999982,204.39999999999964
RU:3,Fog:3,421,6062.399999999969,132.19999999999982,204.39999999999964
RU:0,Fog:0,422,6076.799999999968,132.19999999999982,204.39999999999964
RU:1,Fog:1,422,6076.799999999968,132.19999999999982,204.39999999999964
RU:2,Fog:2,422,6076.799999999968,132.19999999999982,204.39999999999964
RU:3,Fog:3,422,6076.799999999968,132.19999999999982,204.39999999999964
RU:0,Fog:0,423,6091.199999999968,132.19999999999982,204.39999999999964
RU:1,Fog:1,423,6091.199999999968,132.19999999999982,204.39999999999964
RU:2,Fog:2,423,6091.199999999968,132.19999999999982,204.39999999999964
RU:3,Fog:3,423,6091.199999999968,132.19999999999982,204.39999999999964
RU:0,Fog:0,424,6105.599999999968,132.19999999999982,204.39999999999964
RU:1,Fog:1,424,6105.599999999968,132.19999999999982,204.39999999999964
RU:2,Fog:2,424,6105.599999999968,132.19999999999982,204.39999999999964
RU:3,Fog:3,424,6105.599999999968,132.19999999999982,204.39999999999964
RU:0,Fog:0,425,6119.999999999967,132.19999999999982,204.39999999999964
RU:1,Fog:1,425,6119.999999999967,132.19999999999982,204.39999999999964
RU:2,Fog:2,425,6119.999999999967,132.19999999999982,204.39999999999964
RU:3,Fog:3,425,6119.999999999967,132.19999999999982,204.39999999999964
RU:0,Fog:0,426,6134.399999999967,132.19999999999982,204.39999999999964
RU:1,Fog:1,426,6134.399999999967,132.19999999999982,204.39999999999964
RU:2,Fog:2,426,6134.399999999967,132.19999999999982,204.39999999999964
RU:3,Fog:3,426,6134.399999999967,132.19999999999982,204.39999999999964
RU:0,Fog:0,427,6148.7999999999665,132.19999999999982,204.39999999999964
RU:1,Fog:1,427,6148.7999999999665,132.19999999999982,204.39999999999964
RU:2,Fog:2,427,6148.7999999999665,132.19999999999982,204.39999999999964
RU:3,Fog:3,427,6148.7999999999665,132.19999999999982,204.39999999999964
RU:0,Fog:0,428,6163.199999999966,132.19999999999982,204.39999999999964
RU:1,Fog:1,428,6163.199999999966,132.19999999999982,204.39999999999964
RU:2,Fog:2,428,6163.199999999966,132.19999999999982,204.39999999999964
RU:3,Fog:3,428,6163.199999999966,132.19999999999982,204.39999999999964
RU:0,Fog:0,429,6177.599999999966,132.19999999999982,204.39999999999964
RU:1,Fog:1,429,6177.599999999966,132.19999999999982,204.39999999999964
RU:2,Fog:2,429,6177.599999999966,132.19999999999982,204.39999999999964
RU:3,Fog:3,429,6177.599999999966,132.19999999999982,204.39999999999964
RU:0,Fog:0,430,6191.999999999965,132.19999999999982,204.39999999999964
RU:1,Fog:1,430,6191.999999999965,132.19999999999982,204.39999999999964
RU:2,Fog:2,430,6191.999999999965,132.19999999999982,204.39999999999964
RU:3,Fog:3,430,6191.999999999965,132.19999999999982,204.39999999999964
RU:0,Fog:0,431,6206.399999999965,132.19999999999982,204.39999999999964
RU:1,Fog:1,431,6206.399999999965,132.19999999999982,204.39999999999964
RU:2,Fog:2,431,6206.399999999965,132.19999999999982,204.39999999999964
RU:3,Fog:3,431,6206.399999999965,132.19999999999982,204.39999999999964
RU:0,Fog:0,432,6220.799999999965,132.19999999999982,204.39999999999964
RU:1,Fog:1,432,6220.799999999965,132.19999999999982,204.39999999999964
RU:2,Fog:2,432,6220.799999999965,132.19999999999982,204.39999999999964
RU:3,Fog:3,432,6220.799999999965,132.19999999999982,204.39999999999964
RU:0,Fog:0,433,6235.199999999964,132.19999999999982,204.39999999999964
RU:1,Fog:1,433,6235.199999999964,132.19999999999982,204.39999999999964
RU:2,Fog:2,433,6235.199999999964,132.19999999999982,204.39999999999964
RU:3,Fog:3,433,6235.199999999964,132.19999999999982,204.39999999999964
RU:0,Fog:0,434,6249.599999999964,132.19999999999982,204.39999999999964
RU:1,Fog:1,434,6249.599999999964,132.19999999999982,204.39999999999964
RU:2,Fog:2,434,6249.599999999964,132.19999999999982,204.39999999999964
RU:3,Fog:3,434,6249.599999999964,132.19999999999982,204.39999999999964
RU:0,Fog:0,435,6263.999999999964,132.19999999999982,204.39999999999964
RU:1,Fog:1,435,6263.999999999964,132.19999999999982,204.39999999999964
RU:2,Fog:2,435,6263.999999999964,132.19999999999982,204.39999999999964
RU:3,Fog:3,435,6263.999999999964,132.19999999999982,204.39999999999964
RU:0,Fog:0,436,6278.399999999963,132.19999999999982,204.39999999999964
RU:1,Fog:1,436,6278.399999999963,132.19999999999982,204.39999999999964
RU:2,Fog:2,436,6278.399999999963,132.19999999999982,204.39999999999964
RU:3,Fog:3,436,6278.399999999963,132.19999999999982,204.39999999999964
RU:0,Fog:0,437,6292.799999999963,132.19999999999982,204.39999999999964
RU:1,Fog:1,437,6292.799999999963,132.19999999999982,204.39999999999964
RU:2,Fog:2,437,6292.799999999963,132.19999999999982,204.39999999999964
RU:3,Fog:3,437,6292.799999999963,132.19999999999982,204.39999999999964
RU:0,Fog:0,438,6307.1999999999625,132.19999999999982,204.39999999999964
RU:1,Fog:1,438,6307.1999999999625,132.19999999999982,204.39999999999964
RU:2,Fog:2,438,6307.1999999999625,132.19999999999982,204.39999999999964
RU:3,Fog:3,438,6307.1999999999625,132.19999999999982,204.39999999999964
RU:0,Fog:0,439,6321.599999999962,132.19999999999982,204.39999999999964
RU:1,Fog:1,439,6321.599999999962,132.19999999999982,204.39999999999964
RU:2,Fog:2,439,6321.599999999962,132.19999999999982,204.39999999999964
RU:3,Fog:3,439,6321.599999999962,132.19999999999982,204.39999999999964
RU:0,Fog:0,440,6335.999999999962,132.19999999999982,204.39999999999964
RU:1,Fog:1,440,6335.999999999962,132.19999999999982,204.39999999999964
RU:2,Fog:2,440,6335.999999999962,132.19999999999982,204.39999999999964
RU:3,Fog:3,440,6335.999999999962,132.19999999999982,204.39999999999964
RU:0,Fog:0,441,6350.399999999961,132.19999999999982,204.39999999999964
RU:1,Fog:1,441,6350.399999999961,132.19999999999982,204.39999999999964
RU:2,Fog:2,441,6350.399999999961,132.19999999999982,204.39999999999964
RU:3,Fog:3,441,6350.399999999961,132.19999999999982,204.39999999999964
RU:0,Fog:0,442,6364.799999999961,132.19999999999982,204.39999999999964
RU:1,Fog:1,442,6364.799999999961,132.19999999999982,204.39999999999964
RU:2,Fog:2,442,6364.799999999961,132.19999999999982,204.39999999999964
RU:3,Fog:3,442,6364.799999999961,132.19999999999982,204.39999999999964
RU:0,Fog:0,443,6379.199999999961,132.19999999999982,204.39999999999964
RU:1,Fog:1,443,6379.199999999961,132.19999999999982,204.39999999999964
RU:2,Fog:2,443,6379.199999999961,132.19999999999982,204.39999999999964
RU:3,Fog:3,443,6379.199999999961,132.19999999999982,204.39999999999964
RU:0,Fog:0,444,6393.59999999996,132.19999999999982,204.39999999999964
RU:1,Fog:1,444,6393.59999999996,132.19999999999982,204.39999999999964
RU:2,Fog:2,444,6393.59999999996,132.19999999999982,204.39999999999964
RU:3,Fog:3,444,6393.59999999996,132.19999999999982,204.39999999999964
RU:0,Fog:0,445,6407.99999999996,132.19999999999982,204.39999999999964
RU:1,Fog:1,445,6407.99999999996,132.19999999999982,204.39999999999964
RU:2,Fog:2,445,6407.99999999996,132.19999999999982,204.39999999999964
RU:3,Fog:3,445,6407.99999999996,132.19999999999982,204.39999999999964
RU:0,Fog:0,446,6422.39999999996,132.19999999999982,204.39999999999964
RU:1,Fog:1,446,6422.39999999996,132.19999999999982,204.39999999999964
RU:2,Fog:2,446,6422.39999999996,132.19999999999982,204.39999999999964
RU:3,Fog:3,446,6422.39999999996,132.19999999999982,204.39999999999964
RU:0,Fog:0,447,6436.799999999959,132.19999999999982,204.39999999999964
RU:1,Fog:1,447,6436.799999999959,132.19999999999982,204.39999999999964
RU:2,Fog:2,447,6436.799999999959,132.19999999999982,204.39999999999964
RU:3,Fog:3,447,6436.799999999959,132.19999999999982,204.39999999999964
RU:0,Fog:0,448,6451.199999999959,132.19999999999982,204.39999999999964
RU:1,Fog:1,448,6451.199999999959,132.19999999999982,204.39999999999964
RU:2,Fog:2,448,6451.199999999959,132.19999999999982,204.39999999999964
RU:3,Fog:3,448,6451.199999999959,132.19999999999982,204.39999999999964
RU:0,Fog:0,449,6465.5999999999585,132.19999999999982,204.39999999999964
RU:1,Fog:1,449,6465.5999999999585,132.19999999999982,204.39999999999964
